Date,Open,High,Low,Close,Volume,Adj Close
2012-06-08,54.05,54.76,54.01,54.74,134800,54.74
2012-06-07,55.94,55.94,54.17,54.65,94900,54.65
2012-06-06,56.24,56.44,55.61,55.77,139300,55.77
2012-06-05,55.25,55.43,55.12,55.39,167700,55.39
2012-06-04,54.48,55.43,54.48,55.37,198400,55.37
2012-06-01,54.65,55.63,54.55,55.43,57300,55.43
2012-05-31,53.50,53.85,53.25,53.56,14700,53.56
2012-05-30,52.85,53.80,52.30,53.61,51200,53.61
2012-05-29,53.88,54.29,53.11,53.38,24400,53.38
2012-05-25,53.68,54.06,53.68,54.03,9900,54.03
2012-05-24,54.04,54.12,53.29,53.52,33200,53.52
2012-05-23,53.49,53.58,52.32,53.56,27000,53.56
2012-05-22,54.15,54.60,53.58,53.71,20400,53.71
2012-05-21,54.37,54.63,54.37,54.57,26600,54.57
2012-05-18,54.44,54.89,54.44,54.64,72500,54.64
2012-05-17,53.19,54.15,53.07,53.95,38800,53.95
2012-05-16,52.73,53.22,50.18,52.63,78700,52.63
2012-05-15,53.42,53.55,52.85,52.89,636800,52.89
2012-05-14,53.71,53.83,53.53,53.56,38800,53.56
2012-05-11,54.21,54.74,54.20,54.45,26000,54.45
2012-05-10,55.04,55.21,54.84,54.89,30500,54.89
2012-05-09,54.59,55.00,54.50,54.86,53000,54.86
2012-05-08,55.76,55.76,54.95,55.40,89400,55.40
2012-05-07,56.12,56.64,56.12,56.55,78000,56.55
2012-05-04,56.53,56.91,56.41,56.73,22800,56.73
2012-05-03,56.64,56.82,56.34,56.53,19000,56.53
2012-05-02,57.17,57.27,56.94,57.19,85000,57.19
2012-05-01,57.55,57.88,57.47,57.56,71200,57.56
2012-04-30,57.01,57.70,57.01,57.66,759300,57.66
2012-04-27,57.15,57.83,57.15,57.69,30300,57.69
2012-04-26,57.11,57.63,57.11,57.49,25400,57.49
2012-04-25,56.58,57.00,56.28,56.92,23500,56.92
2012-04-24,56.95,57.23,56.62,56.87,57800,56.87
2012-04-23,56.48,56.87,55.85,56.79,94500,56.79
2012-04-20,57.71,57.71,57.04,57.23,73200,57.23
2012-04-19,57.09,57.66,57.09,57.28,22200,57.28
2012-04-18,57.36,57.36,57.05,57.14,28500,57.14
2012-04-17,57.57,57.73,57.10,57.49,24500,57.49
2012-04-16,57.55,57.66,57.29,57.45,17600,57.45
2012-04-13,58.34,58.34,57.43,57.60,25000,57.60
2012-04-12,57.56,58.71,57.56,58.45,30900,58.45
2012-04-11,57.82,57.89,57.61,57.69,25100,57.69
2012-04-10,57.27,57.92,56.83,57.78,25700,57.78
2012-04-09,57.36,57.45,57.02,57.19,15500,57.19
2012-04-05,56.74,57.04,56.74,56.96,61300,56.96
2012-04-04,56.67,56.71,56.24,56.42,34300,56.42
2012-04-03,58.82,58.82,57.58,57.69,40600,57.69
2012-04-02,58.27,59.02,58.23,58.77,133200,58.77
2012-03-30,58.27,58.42,58.03,58.33,26200,58.33
2012-03-29,57.84,58.09,57.40,58.05,43900,58.05
2012-03-28,58.44,58.62,57.76,58.06,95300,58.06
2012-03-27,59.24,59.35,58.69,58.69,93000,58.69
2012-03-26,58.42,59.23,58.42,59.14,40900,59.14
2012-03-23,57.73,58.24,57.63,58.06,82300,58.06
2012-03-22,56.90,57.31,56.80,57.22,95900,57.22
2012-03-21,57.75,58.13,57.59,57.74,166000,57.74
2012-03-20,57.73,58.00,57.41,57.60,41700,57.60
2012-03-19,58.00,58.64,57.96,58.36,40600,58.36
2012-03-16,57.80,58.26,57.77,58.13,48300,58.13
2012-03-15,57.55,58.51,57.40,58.08,63300,58.08
2012-03-14,57.72,58.21,57.16,57.53,129700,57.53
2012-03-13,59.25,59.85,58.63,58.71,88900,58.71
2012-03-12,59.83,59.94,59.62,59.66,28000,59.66
2012-03-09,59.25,60.40,59.14,60.28,39300,60.28
2012-03-08,59.64,59.98,59.39,59.87,27600,59.87
2012-03-07,59.18,59.41,58.59,59.24,59600,59.24
2012-03-06,58.04,58.85,58.04,58.80,55100,58.80
2012-03-05,60.22,60.34,59.68,60.01,78600,60.01
2012-03-02,60.64,60.74,60.26,60.54,59500,60.54
2012-03-01,60.48,61.15,60.37,60.85,104000,60.85
2012-02-29,63.29,63.62,59.22,59.84,157400,59.84
2012-02-28,62.95,63.61,62.87,63.42,62000,63.42
2012-02-27,62.46,62.77,62.25,62.36,82700,62.36
2012-02-24,62.57,62.78,62.38,62.46,56900,62.46
2012-02-23,62.40,62.95,62.32,62.71,29900,62.71
2012-02-22,61.51,62.40,61.39,62.31,37900,62.31
2012-02-21,60.97,61.80,60.68,61.72,84200,61.72
2012-02-17,60.64,60.64,60.10,60.27,33000,60.27
2012-02-16,59.85,60.60,59.75,60.52,26700,60.52
2012-02-15,60.91,60.91,60.24,60.50,29000,60.50
2012-02-14,60.51,60.65,60.07,60.36,45100,60.36
2012-02-13,60.48,60.62,60.26,60.48,31500,60.48
2012-02-10,60.11,60.56,60.02,60.29,35700,60.29
2012-02-09,61.51,61.57,60.66,60.67,47900,60.67
2012-02-08,61.21,61.46,60.56,60.88,31700,60.88
2012-02-07,60.40,61.49,60.37,61.31,232800,61.31
2012-02-06,60.28,60.58,60.20,60.47,25200,60.47
2012-02-03,61.29,61.40,60.49,60.61,118200,60.61
2012-02-02,61.26,61.85,61.22,61.82,59300,61.82
2012-02-01,61.23,61.42,61.00,61.16,187900,61.16
2012-01-31,61.24,61.24,60.33,60.80,206400,60.80
2012-01-30,60.64,60.80,60.52,60.60,31300,60.60
2012-01-27,60.38,61.04,60.38,61.02,62700,61.02
2012-01-26,60.67,60.75,60.27,60.27,85300,60.27
2012-01-25,57.99,60.13,57.67,60.03,71200,60.03
2012-01-24,58.26,58.52,58.18,58.27,65800,58.27
2012-01-23,58.49,58.99,58.49,58.80,71300,58.80
2012-01-20,57.35,58.37,57.30,58.35,20800,58.35
2012-01-19,57.49,57.60,57.26,57.52,82800,57.52
2012-01-18,57.05,57.72,56.97,57.63,79500,57.63
2012-01-17,57.39,57.56,57.10,57.18,121600,57.18
2012-01-13,56.77,56.79,56.28,56.68,104400,56.68
2012-01-12,57.41,57.73,56.93,57.10,118300,57.10
2012-01-11,56.63,57.05,56.60,56.86,132800,56.86
2012-01-10,56.01,56.91,56.01,56.54,266800,56.54
2012-01-09,55.93,55.95,55.43,55.59,516400,55.59
2012-01-06,56.33,56.33,55.54,55.69,27600,55.69
2012-01-05,55.26,56.24,55.22,56.08,63000,56.08
2012-01-04,55.47,56.02,55.47,55.75,84400,55.75
2012-01-03,55.01,55.85,55.01,55.70,164700,55.70
2011-12-30,54.03,54.69,53.80,53.88,149300,53.88
2011-12-29,52.56,53.45,52.36,53.41,604400,53.41
2011-12-28,54.84,54.84,53.22,53.36,509300,53.36
2011-12-27,55.21,55.44,55.07,55.18,74300,55.18
2011-12-23,55.90,55.91,55.59,55.74,46300,55.74
2011-12-22,55.72,55.90,55.44,55.72,542700,55.72
2011-12-21,56.01,56.19,55.66,56.03,111900,56.03
2011-12-20,55.99,56.20,55.87,56.08,49300,56.08
2011-12-19,55.47,55.54,54.99,55.12,129000,55.12
2011-12-16,55.22,55.70,55.18,55.65,114100,55.65
2011-12-15,55.28,55.28,54.13,54.49,129300,54.49
2011-12-14,55.88,56.11,54.31,54.59,363800,54.59
2011-12-13,58.19,58.77,56.67,57.00,135100,57.00
2011-12-12,58.29,58.30,57.88,58.26,159400,58.26
2011-12-09,59.77,60.14,59.70,59.85,30000,59.85
2011-12-08,59.97,60.21,59.43,59.46,125300,59.46
2011-12-07,60.73,60.91,60.31,60.82,29700,60.82
2011-12-06,59.65,60.73,59.47,60.64,43000,60.64
2011-12-05,60.95,61.10,60.00,60.12,51100,60.12
2011-12-02,61.44,61.50,60.88,61.02,40200,61.02
2011-12-01,61.11,61.49,60.69,60.97,22300,60.97
2011-11-30,60.86,61.23,60.71,61.19,62700,61.19
2011-11-29,59.83,60.08,59.65,59.89,27000,59.89
2011-11-28,59.91,60.04,59.70,59.84,41900,59.84
2011-11-25,58.54,59.31,58.54,58.54,32200,58.54
2011-11-23,59.12,59.50,58.63,59.31,73500,59.31
