Date,Open,High,Low,Close,Volume,Adj Close
2012-03-15,90.35,91.33,90.30,91.25,12700,91.25
2012-03-14,91.00,91.18,89.99,90.36,13000,90.36
2012-03-13,93.21,93.75,92.18,92.22,3900,92.22
2012-03-12,94.10,94.10,93.76,93.89,2900,93.89
2012-03-09,93.17,94.85,92.78,94.85,2600,94.85
2012-03-08,93.45,94.10,93.45,94.10,1300,94.10
2012-03-07,92.30,93.17,92.30,93.10,4000,93.10
2012-03-06,92.00,92.58,91.79,92.39,6200,92.39
2012-03-05,95.20,95.20,94.33,94.33,3000,94.33
2012-03-02,95.68,95.68,94.96,95.40,2700,95.40
2012-03-01,95.65,96.35,95.35,95.89,5700,95.89
2012-02-29,100.15,100.25,94.49,94.49,24900,94.49
2012-02-28,98.60,100.07,98.60,99.98,13700,99.98
2012-02-27,98.27,98.65,98.10,98.11,19700,98.11
2012-02-24,98.32,98.72,98.27,98.42,8500,98.42
2012-02-23,98.71,99.11,98.50,98.64,6900,98.64
2012-02-22,96.60,98.03,96.59,98.01,5700,98.01
2012-02-21,95.72,97.03,95.72,97.03,4600,97.03
2012-02-17,95.29,95.29,94.72,94.82,2000,94.82
2012-02-16,93.97,94.86,93.97,94.86,5200,94.86
2012-02-15,95.60,95.73,94.88,94.95,7200,94.95
2012-02-14,95.00,95.00,94.36,94.76,7100,94.76
2012-02-13,95.13,95.23,94.87,95.19,1700,95.19
2012-02-10,94.44,95.19,94.44,94.73,13800,94.73
2012-02-09,96.57,96.59,95.40,95.40,3600,95.40
2012-02-08,96.30,96.48,95.52,95.72,1300,95.72
2012-02-07,95.05,96.63,95.05,96.63,1900,96.63
2012-02-06,94.75,95.20,94.75,95.07,2800,95.07
2012-02-03,96.61,96.61,95.06,95.06,9300,95.06
2012-02-02,96.71,97.23,96.71,97.23,1300,97.23
2012-02-01,96.10,96.36,96.08,96.12,2400,96.12
2012-01-31,96.32,96.32,94.92,95.53,2500,95.53
2012-01-30,95.22,95.47,95.12,95.12,7300,95.12
2012-01-27,95.33,95.90,95.33,95.88,8100,95.88
2012-01-26,95.22,95.32,94.86,94.99,15100,94.99
2012-01-25,90.79,94.43,90.79,94.43,3500,94.43
2012-01-24,91.52,91.88,91.47,91.54,3900,91.54
2012-01-23,91.72,92.31,91.72,92.22,7100,92.22
2012-01-20,90.44,91.71,90.42,91.48,11400,91.48
2012-01-19,90.07,90.27,89.74,89.89,10200,89.89
2012-01-18,89.42,90.39,89.42,90.29,17000,90.29
2012-01-17,90.26,90.26,89.43,89.62,8400,89.62
2012-01-13,88.97,89.16,88.37,88.77,18300,88.77
2012-01-12,90.28,90.49,89.35,89.48,18600,89.48
2012-01-11,88.74,89.36,88.74,89.05,13700,89.05
2012-01-10,88.69,89.06,88.55,88.80,19700,88.80
2012-01-09,87.57,87.65,86.91,86.97,43600,86.97
2012-01-06,88.28,88.30,86.89,87.23,46200,87.23
2012-01-05,86.67,88.02,86.57,87.84,74600,87.84
2012-01-04,87.08,87.66,87.08,87.44,9300,87.44
2012-01-03,86.38,87.55,86.38,87.15,6900,87.15
2011-12-30,84.61,85.47,84.19,84.32,27400,84.32
2011-12-29,82.13,83.63,81.93,83.63,44500,83.63
2011-12-28,85.00,85.00,83.23,83.61,100600,83.61
2011-12-27,86.78,86.78,86.17,86.27,9500,86.27
2011-12-23,87.20,87.22,86.98,87.04,3700,87.04
2011-12-22,87.48,87.49,86.88,87.03,8300,87.03
2011-12-21,87.55,87.91,87.42,87.74,6100,87.74
2011-12-20,87.56,87.95,87.56,87.79,5100,87.79
2011-12-19,86.95,86.95,86.16,86.30,18400,86.30
2011-12-16,86.81,87.04,86.64,87.04,5100,87.04
2011-12-15,86.23,86.23,84.81,85.37,17700,85.37
2011-12-14,87.43,87.79,85.04,85.57,28200,85.57
2011-12-13,91.81,91.81,88.94,89.19,13700,89.19
2011-12-12,91.43,91.46,90.86,91.23,9400,91.23
2011-12-09,93.99,94.08,93.57,93.83,5800,93.83
2011-12-08,93.61,93.71,93.28,93.33,3100,93.33
2011-12-07,95.11,95.29,95.11,95.12,800,95.12
2011-12-06,93.56,95.07,93.28,95.07,7000,95.07
2011-12-05,95.18,95.18,94.16,94.16,4800,94.16
2011-12-02,96.19,96.38,95.55,95.81,4900,95.81
2011-12-01,96.37,96.40,95.30,95.67,6800,95.67
