Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2012-01-13,342.34,344.44,340.13,344.44,276200,344.44,323.048,344.44,1,0.14
2012-01-17,345,346,344,345,506000,345,326.042,346,1,0.16
2012-01-18,343.97,346.97,342.58,346.28,523400,346.28,329.236,346.97,1,0.18
2012-01-19,347.48,347.48,344.63,346.5,671600,346.5,332.428,347.48,1,0.2
2012-01-20,344.96,350.55,344.6,347,800900,347,335.438,350.55,1,0.2
2012-01-23,347.47,347.8,345.43,347.01,366400,347.01,338.461,350.55,1,0.2
2012-01-24,346.54,347.6,345.19,346.75,236600,346.75,340.879,350.55,1,0.2
2012-01-25,346.5,348.59,345,348.58,262800,348.58,342.813,350.55,1,0.2
2012-01-26,348.62,348.9,347.24,347.91,323100,347.91,344.36,350.55,1,0.2
2012-01-27,347.7,349,345.03,347.58,301900,347.58,345,350.55,1,0.2
2012-01-30,346.54,349.6,346.2,347.67,217600,347.67,345.03,350.55,1,0.2
2012-01-31,349.6,351.22,346.44,347.88,234800,347.88,345.03,351.22,1,0.2
2012-02-01,348.81,353.48,348.2,352.99,258200,352.99,346.2,353.48,1,0.2
2012-02-02,352.6,353.25,349.14,349.17,160000,349.17,346.44,353.48,1,0.2
2012-02-03,348.18,356.8,348.18,353.18,160500,353.18,347.848,356.8,1,0.2
2012-02-06,352.01,352.01,350.07,350.76,162000,350.76,348.18,356.8,1,0.2
2012-02-07,350.59,351.75,347.96,350.48,176500,350.48,348.18,356.8,0,0.02
2012-02-08,350.62,351.93,347.2,349.15,220500,349.15,356.8,347.2,0,0.04
2012-02-09,347.27,354.25,347.27,354.04,305600,354.04,356.416,347.2,0,0.04
2012-02-10,353.2,354.17,352.06,354.1,355700,354.1,356.047,347.2,0,0.04
2012-02-13,354.5,360.41,354.1,358.46,425200,358.46,355.693,347.2,1,0.02
2012-02-14,356.22,360.11,356.22,360.11,225100,360.11,347.2,360.11,1,0.04
2012-02-15,361.4,361.4,355.02,356.12,244600,356.12,347.716,361.4,1,0.06
2012-02-16,357.01,359.12,353.8,357.96,451600,357.96,348.537,361.4,1,0.06
2012-02-17,359.89,361.98,356.53,360.21,242500,360.21,349.309,361.98,1,0.08
2012-02-21,360.2,361.32,358.23,359.66,266700,359.66,350.323,361.98,1,0.08
2012-02-22,359.99,360.4,358.34,358.95,126900,358.95,351.255,361.98,1,0.08
2012-02-23,359.23,360.39,358,358.5,219800,358.5,352.113,361.98,1,0.08
2012-02-24,360,360,358.8,359.8,326600,359.8,352.903,361.98,1,0.08
2012-02-27,360.5,367.59,359.8,366.09,557700,366.09,353.629,367.59,1,0.1
2012-02-28,374.52,377.78,371.28,376.41,931800,376.41,355.025,377.78,1,0.12
2012-02-29,374.97,375.58,372.22,374.48,363400,374.48,357.756,377.78,1,0.12
2012-03-01,375.12,378.96,373.75,378.44,485600,378.44,360.159,378.96,1,0.14
2012-03-02,378,379.48,377.42,378.45,232500,378.45,362.791,379.48,1,0.16
2012-03-05,379.1,385.61,377.01,385.22,531400,385.22,365.461,385.61,1,0.18
2012-03-06,384.24,385.23,380.3,385.23,405400,385.23,369.088,385.61,1,0.18
2012-03-07,385.83,385.99,380.46,383.74,357600,383.74,372.062,385.99,1,0.2
2012-03-08,384.88,386,380.41,380.5,426700,380.5,374.847,386,1,0.2
2012-03-09,381.83,383.89,381.27,382.23,416500,382.23,377.078,386,1,0.2
2012-03-12,382,382.06,380.3,380.83,312600,380.83,378.862,386,1,0.2
2012-03-13,381.72,382.08,377.62,379.63,542000,379.63,380.29,386,0,0.02
2012-03-14,380.23,382.17,379.6,379.92,386700,379.92,386,379.6,0,0.04
2012-03-15,378.94,380.52,377.16,379,279300,379,385.744,377.16,0,0.06
2012-03-16,376.29,379.67,376.29,378.87,512900,378.87,385.229,376.29,0,0.08
2012-03-19,378.84,380.51,376,377.36,300200,377.36,384.514,376,0,0.1
2012-03-20,376.55,378.66,376.11,377.8,254800,377.8,383.662,376,0,0.1
2012-03-21,377.82,378.94,375.42,375.42,327700,375.42,382.896,375.42,0,0.12
2012-03-22,375.49,379.4,375.02,378.13,273700,378.13,381.999,375.02,0,0.14
2012-03-23,377.77,379.32,375.74,378.66,191400,378.66,381.022,375.02,0,0.14
2012-03-26,377.64,380.33,376.74,379,282800,379,380.182,375.02,1,0.02
2012-03-27,378.67,381.18,378.67,379.58,428500,379.58,375.02,381.18,1,0.04
2012-03-28,379.41,380.35,375.47,376.36,350900,376.36,375.266,381.18,1,0.04
2012-03-29,375.21,376.84,373.55,374.34,239600,374.34,375.47,381.18,0,0.02
2012-03-30,376.1,376.1,371.8,371.8,308400,371.8,381.18,371.8,0,0.04
2012-04-02,377.23,379.17,371.65,378.72,506900,378.72,380.805,371.65,0,0.06
2012-04-03,384.42,385.58,381.8,381.89,914600,381.89,380.256,371.65,1,0.02
2012-04-04,381.81,384.68,376.88,382.4,419500,382.4,371.65,384.68,1,0.04
2012-04-05,384.75,385.09,380.11,383.8,715200,383.8,372.171,385.09,1,0.06
2012-04-09,379.5,384.3,378.66,383.5,515400,383.5,372.946,385.09,1,0.06
2012-04-10,382.95,383.42,375.61,375.87,585300,375.87,373.675,385.09,1,0.06
2012-04-11,379.75,380.35,376.48,377.05,440000,377.05,374.36,385.09,1,0.06
2012-04-12,375.91,379.34,373.84,378.73,273600,378.73,375.004,385.09,0,0.02
2012-04-13,378.74,382.96,375.01,380.97,382100,380.97,385.09,375.01,0,0.04
2012-04-16,380.16,383.61,378.42,380.8,298100,380.8,384.687,375.01,0,0.04
2012-04-17,382.53,383.24,378.01,379.17,342300,379.17,384.3,375.01,0,0.04
2012-04-18,379.21,381.6,377.59,379.5,312300,379.5,383.928,375.01,0,0.04
2012-04-19,379.42,382.41,378.67,380,535500,380,383.571,375.01,0,0.04
2012-04-20,382.64,382.66,380.09,381.73,481400,381.73,383.229,375.01,0,0.04
2012-04-23,379.95,382.64,378,382,322600,382,382.9,375.01,0,0.04
2012-04-24,386.23,386.25,376.72,379.36,508000,379.36,382.66,375.01,1,0.02
2012-04-25,380.12,384.39,380.02,382.83,287800,382.83,375.01,384.39,1,0.04
2012-04-26,380.95,395.12,380.95,393.72,833500,393.72,375.385,395.12,1,0.06
2012-04-27,395.2,399.1,394.47,397.13,455400,397.13,376.569,399.1,1,0.08
2012-04-30,398.85,399.1,393.73,396.16,258000,396.16,378.372,399.1,1,0.08
2012-05-01,393.37,399.03,392.21,395.41,232800,395.41,380.03,399.1,1,0.08
2012-05-02,396.56,397.68,393.82,396.44,151000,396.44,381.556,399.1,1,0.08
2012-05-03,397.72,398.2,392.71,393.7,179400,393.7,382.959,399.1,1,0.08
2012-05-04,391.06,394.28,386.35,389.43,420100,389.43,384.25,399.1,1,0.08
2012-05-07,388.08,391.46,385.6,386.91,294000,386.91,385.438,399.1,1,0.08
2012-05-08,385.89,387.53,380.19,383.8,335300,383.8,385.6,399.1,0,0.02
2012-05-09,383.38,387.09,380.3,382.88,256000,382.88,399.1,380.3,0,0.04
2012-05-10,383.9,388.22,382.1,385.73,327200,385.73,398.348,380.3,0,0.04
2012-05-11,383.35,389.64,383.35,387.5,285000,387.5,397.626,380.3,0,0.04
2012-05-14,385.5,386.52,377.43,377.62,366800,377.62,396.933,377.43,0,0.06
2012-05-15,377.3,383.85,376.38,382.48,255000,382.48,395.763,376.38,0,0.08
2012-05-16,381.76,389.89,381.76,388.87,412200,388.87,394.212,376.38,0,0.08
2012-05-17,375.97,377.97,362.66,365.58,1870500,365.58,392.786,362.66,0,0.1
2012-05-18,369.91,377.69,366.66,372.45,998200,372.45,389.89,362.66,0,0.1
2012-05-21,370,375.71,367.01,368.55,625500,368.55,387.167,362.66,0,0.1
2012-05-22,357,374.83,356.54,361.14,1354900,361.14,384.716,356.54,0,0.12
2012-05-23,357.6,374.25,355.06,372.84,906000,372.84,381.335,355.06,0,0.14
2012-05-24,370.01,373.89,369,369.4,631900,369.4,377.657,355.06,0,0.14
2012-05-25,372.89,375.58,368.56,374.37,789500,374.37,374.493,355.06,1,0.02
2012-05-29,381.48,381.72,373.23,381.72,479700,381.72,355.06,381.72,1,0.04
2012-05-30,381.85,381.85,374.78,379.25,544500,379.25,356.126,381.85,1,0.06
2012-05-31,377.99,382.68,373.5,380.26,1006500,380.26,357.67,382.68,1,0.08
2012-06-01,380.65,380.65,373.52,373.68,571700,373.68,359.671,382.68,1,0.08
2012-06-04,372.83,377.56,369.56,377,394700,377,361.511,382.68,1,0.08
2012-06-05,375.58,380.48,373.93,379.18,259400,379.18,363.205,382.68,1,0.08
2012-06-06,381.43,388.46,380.01,387.96,416000,387.96,364.763,388.46,1,0.1
2012-06-07,388.06,391.9,383.88,383.88,429800,383.88,367.133,391.9,1,0.12
2012-06-08,385.53,386.64,381.63,385.76,283200,385.76,370.105,391.9,1,0.12
2012-06-11,389.59,389.59,382.22,382.31,386400,382.31,372.72,391.9,1,0.12
2012-06-12,382.31,386.86,382.31,386.65,266400,386.65,375.022,391.9,1,0.12
2012-06-13,385.44,389.61,382.19,382.91,323300,382.91,377.047,391.9,1,0.12
2012-06-14,384.87,387.59,383.16,385.75,389400,385.75,378.829,391.9,1,0.12
